sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
58,494,786,584,954,2526,3009,3000,3063,1432,805,6422
59,373,564,353,899,2635,3291,3528,3313,1448,752,6422
60,423,703,500,933,2507,2955,2814,2976,1417,788,6422
61,313,519,266,847,2565,3295,3748,3271,1357,647,6422
62,361,597,330,825,2714,3253,3454,3273,1339,643,6422
63,423,703,500,933,2507,2955,2814,2976,1417,788,6422
64,273,507,287,803,2748,3417,3682,3487,1264,634,6422
65,299,499,289,803,2748,3417,3650,3487,1264,634,6422
66,299,499,289,803,2748,3417,3650,3487,1264,634,6422
67,360,528,339,847,2565,3295,3426,3271,1357,647,6422
68,361,597,330,825,2714,3253,3454,3273,1339,643,6422
69,299,499,289,803,2748,3417,3650,3487,1264,634,6422
70,355,589,370,933,2507,2955,3326,2976,1417,788,6422
71,307,575,357,954,2526,3009,3362,3063,1432,805,6422
72,347,592,309,825,2714,3253,3470,3273,1339,643,6422
73,360,528,339,847,2565,3295,3426,3271,1357,647,6422
74,393,670,413,933,2507,2955,3090,2976,1417,788,6422
75,307,575,357,954,2526,3009,3362,3063,1432,805,6422
76,494,786,584,954,2526,3009,3000,3063,1432,805,6422
77,316,545,318,825,2714,3253,3516,3273,1339,643,6422
78,361,597,330,825,2714,3253,3454,3273,1339,643,6422
79,423,703,500,933,2507,2955,2814,2976,1417,788,6422
80,347,592,309,825,2714,3253,3470,3273,1339,643,6422
81,803,948,693,1127,2789,3427,3894,3525,1608,852,6422
82,783,897,683,1094,3004,3837,3882,3963,1534,752,6422
83,760,908,654,1095,2976,3816,3816,3948,1507,715,6422
84,833,964,808,1135,2724,3463,3464,3637,1567,800,6422
85,763,926,660,1134,2801,3558,3802,3610,1501,746,6422
86,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
87,834,969,736,1130,2751,3644,3482,3661,1556,792,6422
88,766,929,697,1175,2784,3318,3748,3438,1662,953,6422
89,803,948,693,1127,2789,3427,3894,3525,1608,852,6422
90,773,902,688,1113,2801,3495,3846,3614,1582,866,6422
91,779,940,664,1095,2976,3816,3894,3948,1507,715,6422
92,773,902,688,1113,2801,3495,3846,3614,1582,866,6422
93,760,913,661,1095,2976,3816,3826,3948,1507,715,6422
94,798,921,669,1099,2890,3823,3870,3927,1499,744,6422
95,766,929,697,1175,2784,3318,3748,3438,1662,953,6422
96,783,897,683,1094,3004,3837,3882,3963,1534,752,6422
97,771,894,682,1122,2906,3642,3740,3824,1526,754,6422
98,798,921,669,1099,2890,3823,3870,3927,1499,744,6422
99,832,993,814,1175,2784,3318,3222,3438,1662,953,6422
100,771,894,682,1122,2906,3642,3740,3824,1526,754,6422
101,760,908,654,1095,2976,3816,3816,3948,1507,715,6422
102,804,921,678,1095,2886,3553,3736,3676,1501,769,6422
103,794,935,741,1122,2906,3642,3730,3824,1526,754,6422
104,779,912,660,1134,2801,3558,3698,3610,1501,746,6422
105,840,938,698,1118,2893,3683,3758,3804,1493,745,6422
106,834,969,736,1130,2751,3644,3482,3661,1556,792,6422
107,771,894,682,1122,2906,3642,3740,3824,1526,754,6422
108,773,916,651,1102,2950,3830,3826,3940,1525,758,6422
109,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
110,874,1005,869,1160,2657,3384,3288,3495,1533,801,6422
111,783,915,688,1099,2890,3823,3720,3927,1499,744,6422
112,761,919,661,1122,2906,3642,3816,3824,1526,754,6422
113,800,930,736,1113,2801,3495,3142,3614,1582,866,6422
114,874,1005,869,1160,2657,3384,3288,3495,1533,801,6422
115,769,901,651,1122,2906,3642,3784,3824,1526,754,6422
116,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
117,773,902,688,1113,2801,3495,3846,3614,1582,866,6422
118,769,901,651,1122,2906,3642,3784,3824,1526,754,6422
119,761,919,661,1122,2906,3642,3816,3824,1526,754,6422
120,760,913,661,1095,2976,3816,3826,3948,1507,715,6422
121,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
122,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
123,874,1005,869,1160,2657,3384,3288,3495,1533,801,6422
124,886,1021,832,1175,2784,3318,3274,3438,1662,953,6422
125,794,935,741,1122,2906,3642,3730,3824,1526,754,6422
126,794,935,741,1122,2906,3642,3730,3824,1526,754,6422
127,832,939,711,1125,2977,3800,3768,3931,1541,796,6422
128,783,915,688,1099,2890,3823,3720,3927,1499,744,6422
129,763,926,660,1134,2801,3558,3802,3610,1501,746,6422
130,766,929,697,1175,2784,3318,3748,3438,1662,953,6422
131,783,915,688,1099,2890,3823,3720,3927,1499,744,6422
132,834,969,736,1130,2751,3644,3482,3661,1556,792,6422
133,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
134,813,959,750,1134,2801,3558,3642,3610,1501,746,6422
135,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
136,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
137,761,919,661,1122,2906,3642,3816,3824,1526,754,6422
138,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
139,788,911,702,1175,2784,3318,3786,3438,1662,953,6422
140,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
141,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
142,761,919,661,1122,2906,3642,3816,3824,1526,754,6422
143,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
144,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
145,766,902,657,1099,2890,3823,3870,3927,1499,744,6422
146,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
147,773,916,651,1102,2950,3830,3826,3940,1525,758,6422
148,833,1019,810,1113,2801,3495,3350,3614,1582,866,6422
149,760,913,661,1095,2976,3816,3826,3948,1507,715,6422
150,773,916,651,1102,2950,3830,3826,3940,1525,758,6422
151,794,935,741,1122,2906,3642,3730,3824,1526,754,6422
152,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
153,769,901,651,1122,2906,3642,3784,3824,1526,754,6422
154,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
155,813,959,750,1134,2801,3558,3642,3610,1501,746,6422
156,833,964,808,1135,2724,3463,3464,3637,1567,800,6422
157,779,940,664,1095,2976,3816,3894,3948,1507,715,6422
158,821,930,689,1095,2886,3553,3760,3676,1501,769,6422
159,766,929,697,1175,2784,3318,3748,3438,1662,953,6422
160,832,993,814,1175,2784,3318,3222,3438,1662,953,6422
161,504,655,465,865,2902,4194,4448,4400,1373,682,6422
162,513,717,526,991,2885,4019,4196,4193,1573,849,6422
163,490,646,449,867,2947,4134,4408,4292,1394,700,6422
164,504,655,465,865,2902,4194,4448,4400,1373,682,6422
165,490,646,449,867,2947,4134,4408,4292,1394,700,6422
166,504,655,465,865,2902,4194,4448,4400,1373,682,6422
167,456,671,473,937,3017,4233,4284,4316,1468,733,6422
168,480,664,499,962,2850,4080,4464,4171,1574,855,6422
169,504,655,465,865,2902,4194,4448,4400,1373,682,6422
170,456,671,473,937,3017,4233,4284,4316,1468,733,6422
171,484,653,460,867,2947,4134,4352,4292,1394,700,6422
172,511,658,470,937,3017,4233,4360,4316,1468,733,6422
173,490,646,449,867,2947,4134,4408,4292,1394,700,6422
174,480,664,499,962,2850,4080,4464,4171,1574,855,6422
175,484,642,447,867,2947,4134,4408,4292,1394,700,6422
176,460,669,450,925,2983,4163,4320,4307,1517,801,6422
177,511,658,470,937,3017,4233,4360,4316,1468,733,6422
178,460,669,450,925,2983,4163,4320,4307,1517,801,6422
179,470,652,463,865,2902,4194,4364,4400,1373,682,6422
180,484,653,460,867,2947,4134,4352,4292,1394,700,6422
181,460,669,450,925,2983,4163,4320,4307,1517,801,6422
182,513,717,526,991,2885,4019,4196,4193,1573,849,6422
183,470,652,463,865,2902,4194,4364,4400,1373,682,6422
184,484,653,460,867,2947,4134,4352,4292,1394,700,6422
185,470,652,463,865,2902,4194,4364,4400,1373,682,6422
186,460,669,450,925,2983,4163,4320,4307,1517,801,6422
187,504,723,501,925,2983,4163,4372,4307,1517,801,6422
188,490,646,449,867,2947,4134,4408,4292,1394,700,6422
189,460,669,450,925,2983,4163,4320,4307,1517,801,6422
190,511,658,470,937,3017,4233,4360,4316,1468,733,6422
191,456,671,473,937,3017,4233,4284,4316,1468,733,6422
192,480,664,499,962,2850,4080,4464,4171,1574,855,6422
193,470,652,463,865,2902,4194,4364,4400,1373,682,6422
194,480,664,499,962,2850,4080,4464,4171,1574,855,6422
195,456,671,473,937,3017,4233,4284,4316,1468,733,6422
196,484,653,460,867,2947,4134,4352,4292,1394,700,6422
197,480,664,499,962,2850,4080,4464,4171,1574,855,6422
198,460,669,450,925,2983,4163,4320,4307,1517,801,6422
199,497,692,481,937,3017,4233,4440,4316,1468,733,6422
200,507,735,475,925,2983,4163,4440,4307,1517,801,6422
201,456,671,473,937,3017,4233,4284,4316,1468,733,6422
202,484,653,460,867,2947,4134,4352,4292,1394,700,6422
203,511,658,470,937,3017,4233,4360,4316,1468,733,6422
204,523,725,468,937,3017,4233,4448,4316,1468,733,6422
205,504,655,465,865,2902,4194,4448,4400,1373,682,6422
206,507,735,475,925,2983,4163,4440,4307,1517,801,6422
207,460,669,450,925,2983,4163,4320,4307,1517,801,6422
208,470,652,463,865,2902,4194,4364,4400,1373,682,6422
209,480,664,499,962,2850,4080,4464,4171,1574,855,6422
210,523,725,468,937,3017,4233,4448,4316,1468,733,6422
211,511,658,470,937,3017,4233,4360,4316,1468,733,6422
212,496,677,496,991,2885,4019,4468,4193,1573,849,6422
213,496,677,496,991,2885,4019,4468,4193,1573,849,6422
214,504,723,501,925,2983,4163,4372,4307,1517,801,6422
215,487,638,475,962,2850,4080,4468,4171,1574,855,6422
216,470,652,463,865,2902,4194,4364,4400,1373,682,6422
217,507,735,475,925,2983,4163,4440,4307,1517,801,6422
218,496,677,496,991,2885,4019,4468,4193,1573,849,6422
219,460,669,450,925,2983,4163,4320,4307,1517,801,6422
220,456,671,473,937,3017,4233,4284,4316,1468,733,6422
221,456,671,473,937,3017,4233,4284,4316,1468,733,6422
222,504,655,465,865,2902,4194,4448,4400,1373,682,6422
223,504,655,465,865,2902,4194,4448,4400,1373,682,6422
224,456,671,473,937,3017,4233,4284,4316,1468,733,6422
225,470,652,463,865,2902,4194,4364,4400,1373,682,6422
226,490,646,449,867,2947,4134,4408,4292,1394,700,6422
227,497,698,476,991,2885,4019,4416,4193,1573,849,6422
228,460,669,450,925,2983,4163,4320,4307,1517,801,6422
229,476,655,467,867,2947,4134,4428,4292,1394,700,6422
230,480,664,499,962,2850,4080,4464,4171,1574,855,6422
231,507,735,475,925,2983,4163,4440,4307,1517,801,6422
232,504,723,501,925,2983,4163,4372,4307,1517,801,6422
233,496,677,496,991,2885,4019,4468,4193,1573,849,6422
234,456,671,473,937,3017,4233,4284,4316,1468,733,6422
235,497,698,476,991,2885,4019,4416,4193,1573,849,6422
236,480,664,499,962,2850,4080,4464,4171,1574,855,6422
237,497,698,476,991,2885,4019,4416,4193,1573,849,6422
238,480,664,499,962,2850,4080,4464,4171,1574,855,6422
239,496,677,496,991,2885,4019,4468,4193,1573,849,6422
240,504,655,465,865,2902,4194,4448,4400,1373,682,6422
241,476,655,467,867,2947,4134,4428,4292,1394,700,6422
242,464,651,461,865,2902,4194,4428,4400,1373,682,6422
243,511,658,470,937,3017,4233,4360,4316,1468,733,6422
244,460,669,450,925,2983,4163,4320,4307,1517,801,6422
245,504,655,465,865,2902,4194,4448,4400,1373,682,6422
246,460,669,450,925,2983,4163,4320,4307,1517,801,6422
247,504,655,465,865,2902,4194,4448,4400,1373,682,6422
248,504,723,501,925,2983,4163,4372,4307,1517,801,6422
249,496,677,496,991,2885,4019,4468,4193,1573,849,6422
250,497,692,481,937,3017,4233,4440,4316,1468,733,6422
251,480,664,499,962,2850,4080,4464,4171,1574,855,6422
252,476,655,467,867,2947,4134,4428,4292,1394,700,6422
253,497,692,481,937,3017,4233,4440,4316,1468,733,6422
254,464,651,461,865,2902,4194,4428,4400,1373,682,6422
255,504,655,465,865,2902,4194,4448,4400,1373,682,6422
256,504,655,465,865,2902,4194,4448,4400,1373,682,6422
257,526,750,547,962,2850,4080,4072,4171,1574,855,6422
258,476,655,467,867,2947,4134,4428,4292,1394,700,6422
259,504,655,465,865,2902,4194,4448,4400,1373,682,6422
260,511,658,470,937,3017,4233,4360,4316,1468,733,6422
261,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
262,661,955,828,1296,1943,2060,2210,2081,1593,1143,6422
263,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
264,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
265,684,968,854,1347,1889,1997,2166,2056,1752,1336,6422
266,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
267,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
268,814,1138,1182,1458,1948,2064,2186,2096,1858,1538,6422
269,824,1088,1074,1406,2002,2053,2180,2116,1764,1396,6422
270,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
271,684,968,854,1347,1889,1997,2166,2056,1752,1336,6422
272,670,995,871,1458,1948,2064,2196,2096,1858,1538,6422
273,805,1112,1152,1458,1948,2064,2118,2096,1858,1538,6422
274,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
275,824,1088,1074,1406,2002,2053,2180,2116,1764,1396,6422
276,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
277,661,955,828,1296,1943,2060,2210,2081,1593,1143,6422
278,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
279,805,1112,1152,1458,1948,2064,2118,2096,1858,1538,6422
280,670,995,871,1458,1948,2064,2196,2096,1858,1538,6422
281,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
282,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
283,781,1076,1046,1406,2002,2053,2144,2116,1764,1396,6422
284,578,931,760,1360,1987,2115,2270,2165,1743,1259,6422
285,661,955,828,1296,1943,2060,2210,2081,1593,1143,6422
286,824,1088,1074,1406,2002,2053,2180,2116,1764,1396,6422
287,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
288,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
289,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
290,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
291,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
292,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
293,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
294,661,955,828,1296,1943,2060,2210,2081,1593,1143,6422
295,680,992,880,1347,1889,1997,2094,2056,1752,1336,6422
296,655,1009,879,1386,1996,2074,2154,2198,1893,1453,6422
297,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
298,706,974,873,1347,1889,1997,2144,2056,1752,1336,6422
299,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
300,824,1088,1074,1406,2002,2053,2180,2116,1764,1396,6422
301,781,1076,1046,1406,2002,2053,2144,2116,1764,1396,6422
302,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
303,716,1012,857,1458,1948,2064,2210,2096,1858,1538,6422
304,655,1009,879,1386,1996,2074,2154,2198,1893,1453,6422
305,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
306,655,1009,879,1386,1996,2074,2154,2198,1893,1453,6422
307,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
308,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
309,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
310,706,974,873,1347,1889,1997,2144,2056,1752,1336,6422
311,647,960,796,1296,1943,2060,2322,2081,1593,1143,6422
312,670,995,871,1458,1948,2064,2196,2096,1858,1538,6422
313,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
314,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
315,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
316,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
317,781,1076,1046,1406,2002,2053,2144,2116,1764,1396,6422
318,630,968,904,1386,1996,2074,2166,2198,1893,1453,6422
319,814,1138,1182,1458,1948,2064,2186,2096,1858,1538,6422
320,630,968,820,1360,1987,2115,2272,2165,1743,1259,6422
321,706,974,873,1347,1889,1997,2144,2056,1752,1336,6422
322,814,1138,1182,1458,1948,2064,2186,2096,1858,1538,6422
323,647,960,796,1296,1943,2060,2322,2081,1593,1143,6422
324,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
325,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
326,669,1018,874,1360,1987,2115,2248,2165,1743,1259,6422
327,706,974,873,1347,1889,1997,2144,2056,1752,1336,6422
328,647,970,849,1296,1943,2060,2194,2081,1593,1143,6422
329,670,995,871,1458,1948,2064,2196,2096,1858,1538,6422
330,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
331,684,968,854,1347,1889,1997,2166,2056,1752,1336,6422
332,669,1018,874,1360,1987,2115,2248,2165,1743,1259,6422
333,805,1112,1152,1458,1948,2064,2118,2096,1858,1538,6422
334,651,960,833,1406,2002,2053,2236,2116,1764,1396,6422
335,781,1076,1046,1406,2002,2053,2144,2116,1764,1396,6422
336,684,977,859,1347,1889,1997,2172,2056,1752,1336,6422
337,706,974,873,1347,1889,1997,2144,2056,1752,1336,6422
338,814,1138,1182,1458,1948,2064,2186,2096,1858,1538,6422
339,684,968,854,1347,1889,1997,2166,2056,1752,1336,6422
340,633,955,744,1271,2271,2373,2500,2544,1727,1080,6422
341,547,844,614,1006,2536,2926,3133,3066,1508,878,6422
342,602,934,760,1197,2288,2488,2529,2564,1701,1124,6422
343,645,997,865,1359,2183,2237,2322,2336,1845,1246,6422
344,604,968,731,1269,2101,2322,2510,2442,1708,1081,6422
345,527,891,670,1148,2247,2511,2526,2526,1575,905,6422
346,646,977,837,1331,2315,2613,2408,2616,1729,1101,6422
347,491,853,591,1164,2432,2869,2839,2854,1598,902,6422
348,633,955,744,1271,2271,2373,2500,2544,1727,1080,6422
349,576,950,744,1269,2101,2322,2474,2442,1708,1081,6422
350,618,1013,792,1386,2192,2324,2388,2342,1777,1175,6422
351,578,903,702,1269,2101,2322,2270,2442,1708,1081,6422
352,547,844,614,1006,2536,2926,3133,3066,1508,878,6422
353,562,938,733,1197,2288,2488,2539,2564,1701,1124,6422
354,510,722,621,1256,1960,2265,2004,2320,1701,1084,6422
355,529,794,631,1249,2286,2551,2505,2504,1731,1121,6422
356,626,1021,832,1402,2122,2217,2412,2253,1830,1215,6422
357,616,934,697,1237,2302,2574,2596,2667,1625,968,6422
358,606,1019,799,1386,2192,2324,2434,2342,1777,1175,6422
359,562,938,733,1197,2288,2488,2539,2564,1701,1124,6422
360,527,891,670,1148,2247,2511,2526,2526,1575,905,6422
361,633,955,744,1271,2271,2373,2500,2544,1727,1080,6422
362,648,805,626,1055,2736,3464,3528,3457,1531,831,6422
363,594,755,498,898,2780,3592,3750,3628,1366,642,6422
364,583,725,486,910,2894,3648,3884,3774,1350,631,6422
365,594,755,498,898,2780,3592,3750,3628,1366,642,6422
366,583,725,486,910,2894,3648,3884,3774,1350,631,6422
367,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
368,589,742,460,977,2712,3447,3862,3475,1423,719,6422
369,583,725,486,910,2894,3648,3884,3774,1350,631,6422
370,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
371,594,751,502,898,2780,3592,3708,3628,1366,642,6422
372,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
373,594,755,498,898,2780,3592,3750,3628,1366,642,6422
374,589,742,460,977,2712,3447,3862,3475,1423,719,6422
375,623,755,524,898,2780,3592,3742,3628,1366,642,6422
376,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
377,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
378,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
379,611,747,470,910,2894,3648,3798,3774,1350,631,6422
380,594,751,502,898,2780,3592,3708,3628,1366,642,6422
381,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
382,648,805,626,1055,2736,3464,3528,3457,1531,831,6422
383,611,747,470,910,2894,3648,3798,3774,1350,631,6422
384,594,751,502,898,2780,3592,3708,3628,1366,642,6422
385,611,747,470,910,2894,3648,3798,3774,1350,631,6422
386,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
387,669,886,661,1003,2755,3379,3392,3442,1440,748,6422
388,594,755,498,898,2780,3592,3750,3628,1366,642,6422
389,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
390,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
391,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
392,589,742,460,977,2712,3447,3862,3475,1423,719,6422
393,611,747,470,910,2894,3648,3798,3774,1350,631,6422
394,589,742,460,977,2712,3447,3862,3475,1423,719,6422
395,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
396,594,751,502,898,2780,3592,3708,3628,1366,642,6422
397,589,742,460,977,2712,3447,3862,3475,1423,719,6422
398,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
399,655,819,590,1009,2703,3386,3254,3391,1399,713,6422
400,644,820,541,1003,2755,3379,3520,3442,1440,748,6422
401,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
402,594,751,502,898,2780,3592,3708,3628,1366,642,6422
403,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
404,675,806,576,1009,2703,3386,3476,3391,1399,713,6422
405,583,725,486,910,2894,3648,3884,3774,1350,631,6422
406,644,820,541,1003,2755,3379,3520,3442,1440,748,6422
407,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
408,611,747,470,910,2894,3648,3798,3774,1350,631,6422
409,589,742,460,977,2712,3447,3862,3475,1423,719,6422
410,675,806,576,1009,2703,3386,3476,3391,1399,713,6422
411,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
412,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
413,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
414,669,886,661,1003,2755,3379,3392,3442,1440,748,6422
415,601,710,453,977,2712,3447,3846,3475,1423,719,6422
416,611,747,470,910,2894,3648,3798,3774,1350,631,6422
417,644,820,541,1003,2755,3379,3520,3442,1440,748,6422
418,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
419,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
420,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
421,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
422,583,725,486,910,2894,3648,3884,3774,1350,631,6422
423,583,725,486,910,2894,3648,3884,3774,1350,631,6422
424,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
425,611,747,470,910,2894,3648,3798,3774,1350,631,6422
426,594,755,498,898,2780,3592,3750,3628,1366,642,6422
427,605,750,504,1055,2736,3464,3732,3457,1531,831,6422
428,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
429,638,753,496,898,2780,3592,3682,3628,1366,642,6422
430,589,742,460,977,2712,3447,3862,3475,1423,719,6422
431,644,820,541,1003,2755,3379,3520,3442,1440,748,6422
432,669,886,661,1003,2755,3379,3392,3442,1440,748,6422
433,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
434,590,816,527,1009,2703,3386,3664,3391,1399,713,6422
435,605,750,504,1055,2736,3464,3732,3457,1531,831,6422
436,589,742,460,977,2712,3447,3862,3475,1423,719,6422
437,605,750,504,1055,2736,3464,3732,3457,1531,831,6422
438,589,742,460,977,2712,3447,3862,3475,1423,719,6422
439,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
440,583,725,486,910,2894,3648,3884,3774,1350,631,6422
441,638,753,496,898,2780,3592,3682,3628,1366,642,6422
442,597,733,461,910,2894,3648,3848,3774,1350,631,6422
443,623,798,541,1009,2703,3386,3654,3391,1399,713,6422
444,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
445,583,725,486,910,2894,3648,3884,3774,1350,631,6422
446,646,764,523,1003,2755,3379,3672,3442,1440,748,6422
447,583,725,486,910,2894,3648,3884,3774,1350,631,6422
448,669,886,661,1003,2755,3379,3392,3442,1440,748,6422
449,601,747,489,1055,2736,3464,3732,3457,1531,831,6422
450,655,819,590,1009,2703,3386,3254,3391,1399,713,6422
451,589,742,460,977,2712,3447,3862,3475,1423,719,6422
452,638,753,496,898,2780,3592,3682,3628,1366,642,6422
453,655,819,590,1009,2703,3386,3254,3391,1399,713,6422
454,597,733,461,910,2894,3648,3848,3774,1350,631,6422
455,583,725,486,910,2894,3648,3884,3774,1350,631,6422
456,394,607,420,748,2946,4091,4232,4227,1406,665,6422
457,420,613,423,805,2861,3955,4116,4076,1365,609,6422
458,427,622,429,805,2861,3955,4016,4076,1365,609,6422
459,442,597,416,810,2987,4148,4408,4211,1426,651,6422
460,430,651,415,833,2904,3921,4040,4106,1386,669,6422
461,421,630,429,833,2904,3921,4052,4106,1386,669,6422
462,425,611,409,810,2987,4148,4284,4211,1426,651,6422
463,399,616,391,963,2837,3833,4224,3880,1647,998,6422
464,427,622,429,805,2861,3955,4016,4076,1365,609,6422
465,420,613,423,805,2861,3955,4116,4076,1365,609,6422
466,444,629,390,993,2867,3822,4252,3940,1707,995,6422
467,444,629,390,993,2867,3822,4252,3940,1707,995,6422
468,414,661,432,833,2904,3921,4026,4106,1386,669,6422
469,417,603,434,963,2837,3833,4156,3880,1647,998,6422
470,425,611,409,810,2987,4148,4284,4211,1426,651,6422
471,430,651,415,833,2904,3921,4040,4106,1386,669,6422
472,444,629,390,993,2867,3822,4252,3940,1707,995,6422
473,421,630,429,833,2904,3921,4052,4106,1386,669,6422
474,407,620,404,805,2861,3955,4212,4076,1365,609,6422
475,407,620,404,805,2861,3955,4212,4076,1365,609,6422
476,442,597,416,810,2987,4148,4408,4211,1426,651,6422
477,442,597,416,810,2987,4148,4408,4211,1426,651,6422
478,407,620,404,805,2861,3955,4212,4076,1365,609,6422
479,425,611,409,810,2987,4148,4284,4211,1426,651,6422
480,439,611,429,748,2946,4091,4296,4227,1406,665,6422
481,444,612,437,993,2867,3822,4324,3940,1707,995,6422
482,421,630,429,833,2904,3921,4052,4106,1386,669,6422
483,437,639,423,748,2946,4091,4360,4227,1406,665,6422
484,399,616,391,963,2837,3833,4224,3880,1647,998,6422
485,430,651,415,833,2904,3921,4040,4106,1386,669,6422
486,414,661,432,833,2904,3921,4026,4106,1386,669,6422
487,444,629,390,993,2867,3822,4252,3940,1707,995,6422
488,407,620,404,805,2861,3955,4212,4076,1365,609,6422
489,444,612,437,993,2867,3822,4324,3940,1707,995,6422
490,399,616,391,963,2837,3833,4224,3880,1647,998,6422
491,444,612,437,993,2867,3822,4324,3940,1707,995,6422
492,399,616,391,963,2837,3833,4224,3880,1647,998,6422
493,444,629,390,993,2867,3822,4252,3940,1707,995,6422
494,442,597,416,810,2987,4148,4408,4211,1426,651,6422
495,437,639,423,748,2946,4091,4360,4227,1406,665,6422
496,432,611,404,810,2987,4148,4340,4211,1426,651,6422
497,420,613,423,805,2861,3955,4116,4076,1365,609,6422
498,421,630,429,833,2904,3921,4052,4106,1386,669,6422
499,442,597,416,810,2987,4148,4408,4211,1426,651,6422
500,421,630,429,833,2904,3921,4052,4106,1386,669,6422
501,442,597,416,810,2987,4148,4408,4211,1426,651,6422
502,414,661,432,833,2904,3921,4026,4106,1386,669,6422
503,444,629,390,993,2867,3822,4252,3940,1707,995,6422
504,406,627,418,805,2861,3955,3908,4076,1365,609,6422
505,399,616,391,963,2837,3833,4224,3880,1647,998,6422
506,437,639,423,748,2946,4091,4360,4227,1406,665,6422
507,406,627,418,805,2861,3955,3908,4076,1365,609,6422
508,432,611,404,810,2987,4148,4340,4211,1426,651,6422
509,442,597,416,810,2987,4148,4408,4211,1426,651,6422
510,442,597,416,810,2987,4148,4408,4211,1426,651,6422
