sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
3080,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3081,1634,1710,1474,1815,2678,2961,2894,2965,1773,1075, FSD
3082,1678,1738,1532,1854,2580,2710,2852,2677,1784,1181, FSD
3083,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3084,1650,1738,1530,1815,2567,2797,3018,2785,1747,1120, FSD
3085,1628,1752,1532,1876,2514,2766,2852,2722,1719,1080, FSD
3086,1678,1738,1532,1854,2580,2710,2852,2677,1784,1181, FSD
3087,1622,1770,1554,1854,2580,2710,2750,2677,1784,1181, FSD
3088,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3089,1642,1712,1458,1880,2588,2867,2974,2844,1924,1362, FSD
3090,1634,1710,1474,1815,2678,2961,2894,2965,1773,1075, FSD
3091,1666,1726,1478,1867,2674,2982,3034,2996,1817,1149, FSD
3092,1652,1696,1508,1809,2565,2783,2814,2863,1768,1108, FSD
3093,1642,1712,1458,1880,2588,2867,2974,2844,1924,1362, FSD
3094,1626,1712,1490,1831,2670,2992,2998,3056,1834,1134, FSD
3095,1642,1726,1476,1859,2666,2911,2968,2916,1774,1104, FSD
3096,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3097,1628,1712,1524,1851,2618,2890,2902,2903,1899,1288, FSD
3098,1634,1738,1526,1876,2555,2769,2872,2749,1757,1115, FSD
3099,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3100,1662,1762,1548,1851,2618,2890,2908,2903,1899,1288, FSD
3101,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3102,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3103,1642,1726,1476,1859,2666,2911,2968,2916,1774,1104, FSD
3104,1652,1696,1508,1809,2565,2783,2814,2863,1768,1108, FSD
3105,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3106,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3107,1626,1742,1494,1867,2674,2982,2990,2996,1817,1149, FSD
3108,1634,1738,1526,1876,2555,2769,2872,2749,1757,1115, FSD
3109,1638,1748,1488,1859,2666,2911,3018,2916,1774,1104, FSD
3110,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3111,1678,1710,1556,1869,2641,2896,2940,2915,1907,1287, FSD
3112,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3113,1638,1748,1488,1859,2666,2911,3018,2916,1774,1104, FSD
3114,1630,1670,1470,1880,2588,2867,3008,2844,1924,1362, FSD
3115,1604,1656,1476,1869,2641,2896,3018,2915,1907,1287, FSD
3116,1640,1714,1498,1815,2678,2961,2912,2965,1773,1075, FSD
3117,1644,1738,1504,1831,2670,2992,3000,3056,1834,1134, FSD
3118,1652,1696,1508,1809,2565,2783,2814,2863,1768,1108, FSD
3119,1624,1720,1478,1831,2670,2992,3008,3056,1834,1134, FSD
3120,1670,1714,1512,1876,2555,2769,2886,2749,1757,1115, FSD
3121,1654,1712,1488,1809,2565,2783,3010,2863,1768,1108, FSD
3122,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3123,1630,1728,1500,1815,2678,2961,3006,2965,1773,1075, FSD
3124,1624,1720,1478,1831,2670,2992,3008,3056,1834,1134, FSD
3125,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3126,1650,1738,1530,1815,2567,2797,3018,2785,1747,1120, FSD
3127,1654,1726,1522,1867,2674,2982,3016,2996,1817,1149, FSD
3128,1672,1672,1460,1869,2641,2896,3008,2915,1907,1287, FSD
3129,1628,1712,1524,1851,2618,2890,2902,2903,1899,1288, FSD
3130,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3131,1644,1722,1512,1831,2670,2992,3008,3056,1834,1134, FSD
3132,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3133,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3134,1624,1720,1478,1831,2670,2992,3008,3056,1834,1134, FSD
3135,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3136,1666,1726,1478,1867,2674,2982,3034,2996,1817,1149, FSD
3137,1634,1710,1474,1815,2678,2961,2894,2965,1773,1075, FSD
3138,1638,1748,1488,1859,2666,2911,3018,2916,1774,1104, FSD
3139,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3140,1662,1762,1548,1851,2618,2890,2908,2903,1899,1288, FSD
3141,1640,1714,1498,1815,2678,2961,2912,2965,1773,1075, FSD
3142,1654,1712,1488,1809,2565,2783,3010,2863,1768,1108, FSD
3143,1654,1708,1522,1876,2514,2766,2796,2722,1719,1080, FSD
3144,1678,1710,1556,1869,2641,2896,2940,2915,1907,1287, FSD
3145,1630,1728,1500,1815,2678,2961,3006,2965,1773,1075, FSD
3146,1654,1726,1522,1867,2674,2982,3016,2996,1817,1149, FSD
3147,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3148,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3149,1604,1656,1476,1869,2641,2896,3018,2915,1907,1287, FSD
3150,1670,1714,1512,1876,2555,2769,2886,2749,1757,1115, FSD
3151,1654,1726,1522,1867,2674,2982,3016,2996,1817,1149, FSD
3152,1644,1720,1508,1851,2618,2890,2962,2903,1899,1288, FSD
3153,1616,1726,1484,1815,2678,2961,3030,2965,1773,1075, FSD
3154,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3155,1624,1720,1478,1831,2670,2992,3008,3056,1834,1134, FSD
3156,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3157,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3158,1630,1670,1470,1880,2588,2867,3008,2844,1924,1362, FSD
3159,1650,1738,1530,1815,2567,2797,3018,2785,1747,1120, FSD
3160,1604,1656,1476,1869,2641,2896,3018,2915,1907,1287, FSD
3161,1644,1722,1512,1831,2670,2992,3008,3056,1834,1134, FSD
3162,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3163,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3164,1634,1738,1526,1876,2555,2769,2872,2749,1757,1115, FSD
3165,1622,1770,1554,1854,2580,2710,2750,2677,1784,1181, FSD
3166,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3167,1626,1742,1494,1867,2674,2982,2990,2996,1817,1149, FSD
3168,1660,1718,1544,1869,2641,2896,2940,2915,1907,1287, FSD
3169,1626,1712,1490,1831,2670,2992,2998,3056,1834,1134, FSD
3170,1678,1748,1578,1851,2618,2890,2820,2903,1899,1288, FSD
3171,1638,1748,1488,1859,2666,2911,3018,2916,1774,1104, FSD
3172,1616,1726,1484,1815,2678,2961,3030,2965,1773,1075, FSD
3173,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3174,1662,1762,1548,1851,2618,2890,2908,2903,1899,1288, FSD
3175,1670,1714,1512,1876,2555,2769,2886,2749,1757,1115, FSD
3176,1642,1726,1476,1859,2666,2911,2968,2916,1774,1104, FSD
3177,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3178,1662,1762,1548,1851,2618,2890,2908,2903,1899,1288, FSD
3179,1678,1710,1556,1869,2641,2896,2940,2915,1907,1287, FSD
3180,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3181,1672,1672,1460,1869,2641,2896,3008,2915,1907,1287, FSD
3182,1644,1722,1512,1831,2670,2992,3008,3056,1834,1134, FSD
3183,1670,1714,1512,1876,2555,2769,2886,2749,1757,1115, FSD
3184,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3185,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3186,1686,1744,1562,1815,2567,2797,2830,2785,1747,1120, FSD
3187,1644,1738,1504,1831,2670,2992,3000,3056,1834,1134, FSD
3188,1628,1712,1524,1851,2618,2890,2902,2903,1899,1288, FSD
3189,1670,1714,1512,1876,2555,2769,2886,2749,1757,1115, FSD
3190,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3191,1654,1708,1522,1876,2514,2766,2796,2722,1719,1080, FSD
3192,1670,1716,1486,1880,2588,2867,2954,2844,1924,1362, FSD
3193,1640,1714,1498,1815,2678,2961,2912,2965,1773,1075, FSD
3194,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3195,1624,1720,1478,1831,2670,2992,3008,3056,1834,1134, FSD
3196,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3197,1670,1716,1486,1880,2588,2867,2954,2844,1924,1362, FSD
3198,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3199,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3200,1604,1656,1476,1869,2641,2896,3018,2915,1907,1287, FSD
3201,1654,1712,1488,1809,2565,2783,3010,2863,1768,1108, FSD
3202,1644,1720,1508,1851,2618,2890,2962,2903,1899,1288, FSD
3203,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3204,1650,1738,1530,1815,2567,2797,3018,2785,1747,1120, FSD
3205,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3206,1626,1712,1490,1831,2670,2992,2998,3056,1834,1134, FSD
3207,1678,1710,1556,1869,2641,2896,2940,2915,1907,1287, FSD
3208,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3209,1654,1708,1522,1876,2514,2766,2796,2722,1719,1080, FSD
3210,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3211,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3212,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3213,1644,1720,1508,1851,2618,2890,2962,2903,1899,1288, FSD
3214,1634,1710,1474,1815,2678,2961,2894,2965,1773,1075, FSD
3215,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3216,1626,1742,1494,1867,2674,2982,2990,2996,1817,1149, FSD
3217,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3218,1604,1656,1476,1869,2641,2896,3018,2915,1907,1287, FSD
3219,1626,1712,1490,1831,2670,2992,2998,3056,1834,1134, FSD
3220,1666,1726,1478,1867,2674,2982,3034,2996,1817,1149, FSD
3221,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3222,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3223,1644,1738,1504,1831,2670,2992,3000,3056,1834,1134, FSD
3224,1628,1752,1532,1876,2514,2766,2852,2722,1719,1080, FSD
3225,1624,1746,1500,1809,2565,2783,2950,2863,1768,1108, FSD
3226,1654,1726,1522,1867,2674,2982,3016,2996,1817,1149, FSD
3227,1644,1722,1512,1831,2670,2992,3008,3056,1834,1134, FSD
3228,1640,1714,1498,1815,2678,2961,2912,2965,1773,1075, FSD
3229,1644,1738,1504,1831,2670,2992,3000,3056,1834,1134, FSD
3230,1642,1718,1498,1859,2666,2911,3024,2916,1774,1104, FSD
3231,1634,1738,1526,1876,2555,2769,2872,2749,1757,1115, FSD
3232,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3233,1626,1742,1494,1867,2674,2982,2990,2996,1817,1149, FSD
3234,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3235,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3236,1636,1720,1526,1815,2567,2797,2758,2785,1747,1120, FSD
3237,1644,1720,1508,1851,2618,2890,2962,2903,1899,1288, FSD
3238,1652,1720,1500,1897,2529,2700,2846,2726,1967,1482, FSD
3239,1642,1712,1458,1880,2588,2867,2974,2844,1924,1362, FSD
3240,1638,1748,1488,1859,2666,2911,3018,2916,1774,1104, FSD
3241,1636,1706,1504,1809,2565,2783,2710,2863,1768,1108, FSD
3242,1676,1746,1634,1897,2529,2700,2780,2726,1967,1482, FSD
3243,1662,1762,1548,1851,2618,2890,2908,2903,1899,1288, FSD
3244,1676,1712,1512,1815,2567,2797,2994,2785,1747,1120, FSD
3245,1660,1718,1544,1869,2641,2896,2940,2915,1907,1287, FSD
3246,1626,1720,1528,1867,2674,2982,3050,2996,1817,1149, FSD
3247,1636,1714,1490,1859,2666,2911,3042,2916,1774,1104, FSD
3248,1644,1720,1508,1851,2618,2890,2962,2903,1899,1288, FSD
3249,1634,1738,1526,1876,2555,2769,2872,2749,1757,1115, FSD
3250,1654,1712,1488,1809,2565,2783,3010,2863,1768,1108, FSD
3251,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3252,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3253,887,1001,803,1123,2433,3113,3182,3166,1473,911, FSD
3254,930,1074,908,1357,2421,2916,2930,3038,1756,1256, FSD
3255,937,1042,861,1162,2483,3166,3018,3173,1537,954, FSD
3256,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3257,900,996,792,1131,2488,3229,3306,3266,1479,923, FSD
3258,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3259,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3260,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3261,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3262,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3263,904,977,804,1234,2507,3274,3466,3389,1674,1082, FSD
3264,941,1052,865,1189,2418,2999,3108,2926,1578,1028, FSD
3265,869,995,814,1123,2433,3113,3200,3166,1473,911, FSD
3266,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3267,930,1074,908,1357,2421,2916,2930,3038,1756,1256, FSD
3268,973,1060,979,1205,2483,3202,3076,3196,1704,1141, FSD
3269,927,1003,855,1165,2440,3073,3144,3089,1494,901, FSD
3270,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3271,904,977,804,1234,2507,3274,3466,3389,1674,1082, FSD
3272,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3273,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3274,973,1050,1016,1357,2421,2916,3178,3038,1756,1256, FSD
3275,907,1036,808,1200,2592,3156,3274,3194,1519,947, FSD
3276,874,1002,803,1164,2494,3259,3320,3390,1536,932, FSD
3277,901,1018,841,1159,2520,3169,3256,3190,1484,897, FSD
3278,917,992,818,1160,2465,3096,3186,3234,1498,904, FSD
3279,877,982,794,1205,2483,3202,3426,3196,1704,1141, FSD
3280,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3281,877,982,794,1205,2483,3202,3426,3196,1704,1141, FSD
3282,937,1042,861,1162,2483,3166,3018,3173,1537,954, FSD
3283,946,1100,878,1234,2507,3274,3344,3389,1674,1082, FSD
3284,895,1017,785,1131,2488,3229,3284,3266,1479,923, FSD
3285,874,1002,803,1164,2494,3259,3320,3390,1536,932, FSD
3286,879,989,804,1164,2494,3259,3310,3390,1536,932, FSD
3287,937,1008,822,1200,2592,3156,3326,3194,1519,947, FSD
3288,875,1001,808,1160,2465,3096,3232,3234,1498,904, FSD
3289,888,1001,814,1131,2488,3229,3254,3266,1479,923, FSD
3290,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3291,875,1001,808,1160,2465,3096,3232,3234,1498,904, FSD
3292,937,1042,861,1162,2483,3166,3018,3173,1537,954, FSD
3293,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3294,927,1003,855,1165,2440,3073,3144,3089,1494,901, FSD
3295,1052,1170,1064,1357,2421,2916,2966,3038,1756,1256, FSD
3296,918,991,824,1165,2440,3073,3140,3089,1494,901, FSD
3297,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3298,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3299,901,981,827,1357,2421,2916,3278,3038,1756,1256, FSD
3300,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3301,917,992,818,1160,2465,3096,3186,3234,1498,904, FSD
3302,895,1017,785,1131,2488,3229,3284,3266,1479,923, FSD
3303,934,985,825,1160,2465,3096,3284,3234,1498,904, FSD
3304,1052,1170,1064,1357,2421,2916,2966,3038,1756,1256, FSD
3305,895,1017,785,1131,2488,3229,3284,3266,1479,923, FSD
3306,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3307,879,989,804,1164,2494,3259,3310,3390,1536,932, FSD
3308,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3309,935,1056,896,1189,2418,2999,2662,2926,1578,1028, FSD
3310,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3311,896,1000,818,1123,2433,3113,3150,3166,1473,911, FSD
3312,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3313,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3314,951,1056,865,1273,2426,2826,2920,2899,1707,1113, FSD
3315,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3316,946,1100,878,1234,2507,3274,3344,3389,1674,1082, FSD
3317,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3318,907,1002,839,1159,2520,3169,3326,3190,1484,897, FSD
3319,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3320,967,1046,878,1205,2483,3202,3276,3196,1704,1141, FSD
3321,937,1042,861,1162,2483,3166,3018,3173,1537,954, FSD
3322,930,1074,908,1357,2421,2916,2930,3038,1756,1256, FSD
3323,875,1001,808,1160,2465,3096,3232,3234,1498,904, FSD
3324,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3325,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3326,941,1052,865,1189,2418,2999,3108,2926,1578,1028, FSD
3327,904,977,804,1234,2507,3274,3466,3389,1674,1082, FSD
3328,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3329,879,989,804,1164,2494,3259,3310,3390,1536,932, FSD
3330,910,1012,806,1162,2483,3166,3366,3173,1537,954, FSD
3331,917,992,818,1160,2465,3096,3186,3234,1498,904, FSD
3332,937,1008,822,1200,2592,3156,3326,3194,1519,947, FSD
3333,888,1001,814,1131,2488,3229,3254,3266,1479,923, FSD
3334,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3335,918,991,824,1165,2440,3073,3140,3089,1494,901, FSD
3336,937,1008,822,1200,2592,3156,3326,3194,1519,947, FSD
3337,907,1036,808,1200,2592,3156,3274,3194,1519,947, FSD
3338,910,1012,806,1162,2483,3166,3366,3173,1537,954, FSD
3339,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3340,917,992,818,1160,2465,3096,3186,3234,1498,904, FSD
3341,900,996,792,1131,2488,3229,3306,3266,1479,923, FSD
3342,935,1056,896,1189,2418,2999,2662,2926,1578,1028, FSD
3343,912,1002,799,1205,2483,3202,3332,3196,1704,1141, FSD
3344,879,989,804,1164,2494,3259,3310,3390,1536,932, FSD
3345,896,1000,818,1123,2433,3113,3150,3166,1473,911, FSD
3346,888,1001,814,1131,2488,3229,3254,3266,1479,923, FSD
3347,930,1074,908,1357,2421,2916,2930,3038,1756,1256, FSD
3348,901,1018,841,1159,2520,3169,3256,3190,1484,897, FSD
3349,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3350,973,1050,1016,1357,2421,2916,3178,3038,1756,1256, FSD
3351,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3352,941,1052,865,1189,2418,2999,3108,2926,1578,1028, FSD
3353,896,1000,818,1123,2433,3113,3150,3166,1473,911, FSD
3354,935,1056,896,1189,2418,2999,2662,2926,1578,1028, FSD
3355,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3356,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3357,895,1017,785,1131,2488,3229,3284,3266,1479,923, FSD
3358,901,1018,841,1159,2520,3169,3256,3190,1484,897, FSD
3359,869,995,814,1123,2433,3113,3200,3166,1473,911, FSD
3360,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3361,946,1084,961,1234,2507,3274,3282,3389,1674,1082, FSD
3362,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3363,869,995,814,1123,2433,3113,3200,3166,1473,911, FSD
3364,877,982,794,1205,2483,3202,3426,3196,1704,1141, FSD
3365,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3366,934,985,825,1160,2465,3096,3284,3234,1498,904, FSD
3367,901,1012,807,1164,2494,3259,3414,3390,1536,932, FSD
3368,935,1056,896,1189,2418,2999,2662,2926,1578,1028, FSD
3369,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3370,907,1002,839,1159,2520,3169,3326,3190,1484,897, FSD
3371,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3372,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3373,880,1007,808,1160,2465,3096,3252,3234,1498,904, FSD
3374,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3375,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3376,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3377,895,1017,803,1131,2488,3229,3256,3266,1479,923, FSD
3378,904,977,804,1234,2507,3274,3466,3389,1674,1082, FSD
3379,930,1074,908,1357,2421,2916,2930,3038,1756,1256, FSD
3380,910,1012,806,1162,2483,3166,3366,3173,1537,954, FSD
3381,874,1002,803,1164,2494,3259,3320,3390,1536,932, FSD
3382,908,988,797,1123,2433,3113,3182,3166,1473,911, FSD
3383,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3384,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3385,888,1001,814,1131,2488,3229,3254,3266,1479,923, FSD
3386,900,996,792,1131,2488,3229,3306,3266,1479,923, FSD
3387,917,992,818,1160,2465,3096,3186,3234,1498,904, FSD
3388,869,995,814,1123,2433,3113,3200,3166,1473,911, FSD
3389,941,1052,865,1189,2418,2999,3108,2926,1578,1028, FSD
3390,973,1050,1016,1357,2421,2916,3178,3038,1756,1256, FSD
3391,934,985,825,1160,2465,3096,3284,3234,1498,904, FSD
3392,920,1000,808,1189,2418,2999,3176,2926,1578,1028, FSD
3393,927,1003,855,1165,2440,3073,3144,3089,1494,901, FSD
3394,946,1084,961,1234,2507,3274,3282,3389,1674,1082, FSD
3395,880,1007,808,1160,2465,3096,3252,3234,1498,904, FSD
3396,895,1017,803,1131,2488,3229,3256,3266,1479,923, FSD
3397,902,1010,837,1189,2418,2999,2752,2926,1578,1028, FSD
3398,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3399,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3400,907,1002,839,1159,2520,3169,3326,3190,1484,897, FSD
3401,895,1017,803,1131,2488,3229,3256,3266,1479,923, FSD
3402,901,981,827,1357,2421,2916,3278,3038,1756,1256, FSD
3403,875,1001,808,1160,2465,3096,3232,3234,1498,904, FSD
3404,888,1001,814,1131,2488,3229,3254,3266,1479,923, FSD
3405,896,982,803,1164,2494,3259,3334,3390,1536,932, FSD
3406,887,1001,803,1123,2433,3113,3182,3166,1473,911, FSD
3407,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3408,877,982,794,1205,2483,3202,3426,3196,1704,1141, FSD
3409,921,1009,823,1162,2483,3166,3296,3173,1537,954, FSD
3410,883,993,796,1234,2507,3274,3466,3389,1674,1082, FSD
3411,874,1002,803,1164,2494,3259,3320,3390,1536,932, FSD
3412,910,1012,806,1162,2483,3166,3366,3173,1537,954, FSD
3413,946,1044,859,1162,2483,3166,3154,3173,1537,954, FSD
3414,901,1018,841,1159,2520,3169,3256,3190,1484,897, FSD
3415,907,1036,808,1200,2592,3156,3274,3194,1519,947, FSD
3416,887,1001,803,1123,2433,3113,3182,3166,1473,911, FSD
3417,895,1017,785,1131,2488,3229,3284,3266,1479,923, FSD
3418,946,1100,878,1234,2507,3274,3344,3389,1674,1082, FSD
3419,879,989,804,1164,2494,3259,3310,3390,1536,932, FSD
3420,1052,1170,1064,1357,2421,2916,2966,3038,1756,1256, FSD
3421,869,995,814,1123,2433,3113,3200,3166,1473,911, FSD
3422,875,1001,808,1160,2465,3096,3232,3234,1498,904, FSD
